"keys","vals"
"issue",0.000172288372449175
"issued",1.91431524943528e-05
"issues",0.000268004134920939
"it",0.00937057314598568
"italian",7.65726099774111e-05
"italy",3.82863049887055e-05
"itd",0
"item",5.74294574830583e-05
"items",5.74294574830583e-05
"itll",4.78578812358819e-05
"its",0.0046613576323749
"itself",9.57157624717639e-05
"itunes",2.87147287415292e-05
"iv",9.57157624717639e-06
"ive",0.000775297676021287
"ivy",9.57157624717639e-06
"j",7.65726099774111e-05
"jack",9.57157624717639e-05
"jacket",3.82863049887055e-05
"jackets",9.57157624717639e-06
"jackie",9.57157624717639e-06
"jackson",3.82863049887055e-05
"jacksonville",1.91431524943528e-05
"jacob",0
"jacobs",9.57157624717639e-06
"jail",5.74294574830583e-05
"jake",1.91431524943528e-05
"jam",9.57157624717639e-06
"james",0.000181859948696351
"jamie",9.57157624717639e-06
"jan",5.74294574830583e-05
"jane",2.87147287415292e-05
"january",9.57157624717639e-05
"japan",7.65726099774111e-05
"japanese",1.91431524943528e-05
"jar",1.91431524943528e-05
"jared",9.57157624717639e-06
"jason",3.82863049887055e-05
"jay",5.74294574830583e-05
"jazz",6.70010337302347e-05
"jealous",1.91431524943528e-05
"jean",1.91431524943528e-05
"jeans",6.70010337302347e-05
"jeff",2.87147287415292e-05
"jefferson",2.87147287415292e-05
"jeffrey",9.57157624717639e-06
"jelly",1.91431524943528e-05
"jen",0
"jenkins",0
"jennifer",1.91431524943528e-05
"jenny",0
"jeremy",9.57157624717639e-06
"jerk",1.91431524943528e-05
"jerry",9.57157624717639e-06
"jersey",2.87147287415292e-05
"jerusalem",1.91431524943528e-05
"jesse",9.57157624717639e-06
"jessica",1.91431524943528e-05
"jesus",9.57157624717639e-05
"jet",4.78578812358819e-05
"jets",1.91431524943528e-05
"jewelry",1.91431524943528e-05
"jewish",3.82863049887055e-05
"jews",1.91431524943528e-05
"jim",6.70010337302347e-05
"jimmy",2.87147287415292e-05
"jk",0
"jo",0
"joan",0
"job",0.000421149354875761
"jobs",0.000201003101190704
"joe",8.61441862245875e-05
"joel",9.57157624717639e-06
"joes",1.91431524943528e-05
"joey",0
"john",0.000287147287415292
"johnny",2.87147287415292e-05
"johns",3.82863049887055e-05
"johnson",1.91431524943528e-05
"join",7.65726099774111e-05
"joined",7.65726099774111e-05
"joining",7.65726099774111e-05
"joins",0
"joint",2.87147287415292e-05
"joke",3.82863049887055e-05
"jokes",2.87147287415292e-05
"jon",0
"jonathan",9.57157624717639e-06
"jones",4.78578812358819e-05
"jordan",2.87147287415292e-05
"jose",1.91431524943528e-05
"joseph",1.91431524943528e-05
"josh",3.82863049887055e-05
"joshua",1.91431524943528e-05
"journal",1.91431524943528e-05
"journalism",3.82863049887055e-05
"journalist",9.57157624717639e-06
"journalists",2.87147287415292e-05
"journey",7.65726099774111e-05
"joy",9.57157624717639e-05
"jr",3.82863049887055e-05
"juan",9.57157624717639e-06
"judge",7.65726099774111e-05
"judges",9.57157624717639e-06
"judging",9.57157624717639e-06
"judgment",9.57157624717639e-06
"judicial",9.57157624717639e-06
"judy",9.57157624717639e-06
"juice",7.65726099774111e-05
"juicy",1.91431524943528e-05
"julia",0
"julie",9.57157624717639e-06
"july",0.000181859948696351
"jump",9.57157624717639e-05
"jumped",2.87147287415292e-05
"jumping",2.87147287415292e-05
"june",0.000143573643707646
"junior",6.70010337302347e-05
"junk",1.91431524943528e-05
"jurors",0
"jury",2.87147287415292e-05
"just",0.00235460775680539
"justice",0.000124430491213293
"justin",3.82863049887055e-05
"juvenile",9.57157624717639e-06
"k",9.57157624717639e-05
"kansas",3.82863049887055e-05
"karaoke",9.57157624717639e-06
"karen",9.57157624717639e-06
"karl",0
"karma",9.57157624717639e-06
"kate",1.91431524943528e-05
"kathy",9.57157624717639e-06
"katie",9.57157624717639e-06
"kay",0
"kc",0
"keen",1.91431524943528e-05
"keep",0.000315862016156821
"keeping",0.000220146253685057
"keeps",8.61441862245875e-05
"keith",0
"kelly",2.87147287415292e-05
"ken",9.57157624717639e-06
"kennedy",2.87147287415292e-05
"kenny",0
"kent",9.57157624717639e-06
"kentucky",5.74294574830583e-05
"kept",0.00021057467743788
"kevin",6.70010337302347e-05
"key",0.000153145219954822
"keyboard",1.91431524943528e-05
"keynote",1.91431524943528e-05
"keys",3.82863049887055e-05
"kick",8.61441862245875e-05
"kicked",5.74294574830583e-05
"kicking",1.91431524943528e-05
"kickoff",9.57157624717639e-06
"kicks",1.91431524943528e-05
"kid",0.000153145219954822
"kidding",3.82863049887055e-05
"kidney",1.91431524943528e-05
"kids",0.000469007236111643
"kill",0.000124430491213293
"killed",0.000153145219954822
"killer",2.87147287415292e-05
"killing",9.57157624717639e-05
"kills",2.87147287415292e-05
"kim",1.91431524943528e-05
"kind",0.000421149354875761
"kinda",1.91431524943528e-05
"kindergarten",0
"kindle",2.87147287415292e-05
"kindly",0
"kindness",1.91431524943528e-05
"kinds",7.65726099774111e-05
"king",0.000134002067460469
"kingdom",2.87147287415292e-05
"kings",3.82863049887055e-05
"kirk",9.57157624717639e-06
"kiss",5.74294574830583e-05
"kisses",0
"kit",1.91431524943528e-05
"kitchen",5.74294574830583e-05
"kitty",0
"knee",5.74294574830583e-05
"knees",5.74294574830583e-05
"knew",0.000162716796201999
"knicks",1.91431524943528e-05
"knife",3.82863049887055e-05
"knight",1.91431524943528e-05
"knitting",9.57157624717639e-06
"knock",3.82863049887055e-05
"knocked",5.74294574830583e-05
"knocking",9.57157624717639e-06
"know",0.000516865117347525
"knowing",9.57157624717639e-05
"knowledge",0.000153145219954822
"known",0.000248860982426586
"knows",0.000172288372449175
"kobe",0
"kong",9.57157624717639e-06
"korea",2.87147287415292e-05
"korean",2.87147287415292e-05
"kudos",0
"kurt",0
"ky",1.91431524943528e-05
"kyle",9.57157624717639e-06
"l",4.78578812358819e-05
"la",0.000181859948696351
"lab",4.78578812358819e-05
"label",2.87147287415292e-05
"labels",1.91431524943528e-05
"labor",6.70010337302347e-05
"labour",0
"lace",9.57157624717639e-06
"lack",0.000114858914966117
"lacking",9.57157624717639e-06
"ladder",1.91431524943528e-05
"laden",9.57157624717639e-06
"ladies",3.82863049887055e-05
"lady",9.57157624717639e-05
"laid",7.65726099774111e-05
"lake",7.65726099774111e-05
"lakers",1.91431524943528e-05
"lakes",1.91431524943528e-05
"lamb",1.91431524943528e-05
"lame",1.91431524943528e-05
"land",0.000114858914966117
"landed",3.82863049887055e-05
"landing",9.57157624717639e-06
"lands",0
"landscape",1.91431524943528e-05
"lane",3.82863049887055e-05
"lanes",9.57157624717639e-06
"language",0.000114858914966117
"languages",3.82863049887055e-05
"lap",3.82863049887055e-05
"laptop",3.82863049887055e-05
"large",0.000201003101190704
"largely",9.57157624717639e-06
"larger",7.65726099774111e-05
"largest",3.82863049887055e-05
"larry",0
"las",3.82863049887055e-05
"last",0.00128259121712164
"lasted",2.87147287415292e-05
"lasting",0
"lasts",1.91431524943528e-05
"late",0.000373291473639879
"lately",3.82863049887055e-05
"later",0.000421149354875761
"latest",5.74294574830583e-05
"latin",2.87147287415292e-05
"latino",9.57157624717639e-06
"latter",9.57157624717639e-06
"laugh",0.00010528733871894
"laughed",3.82863049887055e-05
"laughing",3.82863049887055e-05
"laughs",3.82863049887055e-05
"laughter",9.57157624717639e-06
"launch",6.70010337302347e-05
"launched",6.70010337302347e-05
"launching",9.57157624717639e-06
"laundry",1.91431524943528e-05
"laura",2.87147287415292e-05
"lauren",1.91431524943528e-05
"law",0.000181859948696351
"lawmakers",9.57157624717639e-06
"lawn",2.87147287415292e-05
"lawrence",1.91431524943528e-05
"laws",2.87147287415292e-05
"lawsuit",9.57157624717639e-06
"lawsuits",0
"lawyer",3.82863049887055e-05
"lawyers",1.91431524943528e-05
"lay",3.82863049887055e-05
"layer",9.57157624717639e-06
"layers",1.91431524943528e-05
"laying",2.87147287415292e-05
"layout",1.91431524943528e-05
"lazy",2.87147287415292e-05
"lb",0
"lbs",9.57157624717639e-06
"le",3.82863049887055e-05
"lead",0.000153145219954822
"leader",6.70010337302347e-05
"leaders",0.000114858914966117
"leadership",3.82863049887055e-05
"leading",0.00010528733871894
"leads",3.82863049887055e-05
"leaf",1.91431524943528e-05
"league",0.000124430491213293
"leagues",9.57157624717639e-06
"leak",1.91431524943528e-05
"lean",1.91431524943528e-05
"leap",1.91431524943528e-05
"learn",0.000172288372449175
"learned",0.000153145219954822
"learning",0.000248860982426586
"lease",1.91431524943528e-05
"least",5.74294574830583e-05
"leather",9.57157624717639e-06
"leave",0.000315862016156821
"leaves",8.61441862245875e-05
"leaving",0.000162716796201999
"lebron",1.91431524943528e-05
"lecture",1.91431524943528e-05
"led",7.65726099774111e-05
"lee",3.82863049887055e-05
"left",0.000593437727324936
"leftover",9.57157624717639e-06
"leg",8.61441862245875e-05
"legacy",5.74294574830583e-05
"legal",0.00010528733871894
"legally",9.57157624717639e-06
"legend",2.87147287415292e-05
"legendary",2.87147287415292e-05
"legislation",2.87147287415292e-05
"legislative",1.91431524943528e-05
"legislators",0
"legislature",9.57157624717639e-06
"legit",9.57157624717639e-06
"legitimate",9.57157624717639e-06
"legs",8.61441862245875e-05
"lemon",6.70010337302347e-05
"lemonade",9.57157624717639e-06
"lenders",9.57157624717639e-06
"lending",0
"length",2.87147287415292e-05
"lengthy",9.57157624717639e-06
"lens",1.91431524943528e-05
"lent",9.57157624717639e-06
"leo",1.91431524943528e-05
"leonard",9.57157624717639e-06
"les",9.57157624717639e-06
"lesbian",2.87147287415292e-05
"less",0.000469007236111643
"lesson",5.74294574830583e-05
"lessons",3.82863049887055e-05
"let",0.000440292507370114
"lets",0.000277575711168115
"letter",8.61441862245875e-05
"letters",5.74294574830583e-05
"letting",7.65726099774111e-05
"lettuce",9.57157624717639e-06
"level",0.000248860982426586
"levels",7.65726099774111e-05
"levy",9.57157624717639e-06
"lewis",0
"liberal",3.82863049887055e-05
"liberals",2.87147287415292e-05
"liberty",5.74294574830583e-05
"librarian",9.57157624717639e-06
"librarians",0
"libraries",2.87147287415292e-05
"library",0.00010528733871894
"license",6.70010337302347e-05
"licensed",9.57157624717639e-06
"licenses",0
"lid",9.57157624717639e-06
"lie",6.70010337302347e-05
"lied",9.57157624717639e-06
"lies",4.78578812358819e-05
"life",0.000842298709751522
"lifelong",9.57157624717639e-06
"lifes",9.57157624717639e-06
"lifestyle",5.74294574830583e-05
"lifetime",2.87147287415292e-05
"lift",3.82863049887055e-05
"lifted",9.57157624717639e-06
"lifting",1.91431524943528e-05
"light",0.000287147287415292
"lighter",1.91431524943528e-05
"lighting",1.91431524943528e-05
"lightly",0
"lightning",3.82863049887055e-05
"lights",9.57157624717639e-05
"like",0.00245032351927715
"liked",0.000124430491213293
"likely",0.000162716796201999
"likes",6.70010337302347e-05
"likewise",0
"liking",9.57157624717639e-06
"lil",1.91431524943528e-05
"lily",0
"lime",4.78578812358819e-05
"limit",6.70010337302347e-05
"limited",0.000114858914966117
"limits",4.78578812358819e-05
"lincoln",4.78578812358819e-05
"linda",0
"line",0.000335005168651173
"linebacker",0
"lined",0
"lines",0.000124430491213293
"lineup",3.82863049887055e-05
"lining",1.91431524943528e-05
"link",7.65726099774111e-05
"linked",1.91431524943528e-05
"linkedin",9.57157624717639e-06
"linking",9.57157624717639e-06
"links",3.82863049887055e-05
"lion",1.91431524943528e-05
"lions",3.82863049887055e-05
"lip",1.91431524943528e-05
"lips",5.74294574830583e-05
"liquid",2.87147287415292e-05
"liquor",3.82863049887055e-05
"lisa",2.87147287415292e-05
"list",0.000248860982426586
"listed",2.87147287415292e-05
"listen",0.000143573643707646
"listened",2.87147287415292e-05
"listening",0.000124430491213293
"listing",1.91431524943528e-05
"lists",2.87147287415292e-05
"lit",1.91431524943528e-05
"literacy",0
"literally",0.00010528733871894
"literary",2.87147287415292e-05
"literature",4.78578812358819e-05
"little",0.00055515142233623
"live",0.000478578812358819
"lived",0.000134002067460469
"liver",3.82863049887055e-05
"lives",0.000153145219954822
"living",0.000296718863662468
"liz",0
"llc",9.57157624717639e-06
"lmfao",0
"lo",1.91431524943528e-05
"load",3.82863049887055e-05
"loaded",1.91431524943528e-05
"loads",0
"loan",3.82863049887055e-05
"loans",2.87147287415292e-05
"lobby",2.87147287415292e-05
"local",0.000277575711168115
"locally",0
"locals",2.87147287415292e-05
"locate",9.57157624717639e-06
"located",2.87147287415292e-05
"location",0.000114858914966117
"locations",5.74294574830583e-05
"lock",3.82863049887055e-05
"locked",8.61441862245875e-05
"locker",3.82863049887055e-05
"lodge",9.57157624717639e-06
"log",3.82863049887055e-05
"logic",9.57157624717639e-06
"logical",1.91431524943528e-05
"logo",1.91431524943528e-05
"london",7.65726099774111e-05
"lone",1.91431524943528e-05
"lonely",3.82863049887055e-05
"long",0.00055515142233623
"longer",0.000143573643707646
"longest",9.57157624717639e-06
"longterm",2.87147287415292e-05
"longtime",9.57157624717639e-06
"look",0.000670010337302347
"looked",0.000172288372449175
"lookin",0
"looking",0.000574294574830583
"looks",0.000172288372449175
"loop",1.91431524943528e-05
"loose",3.82863049887055e-05
"lopez",1.91431524943528e-05
"lord",4.78578812358819e-05
"los",7.65726099774111e-05
"lose",0.000191431524943528
"loser",1.91431524943528e-05
"loses",1.91431524943528e-05
"losing",0.000124430491213293
"loss",0.000124430491213293
"losses",9.57157624717639e-06
"lost",0.000488150388605996
"lot",4.78578812358819e-05
"lots",0.000153145219954822
"lottery",9.57157624717639e-06
"lou",0
"loud",0.000124430491213293
"loudly",9.57157624717639e-06
"louis",2.87147287415292e-05
"louisiana",1.91431524943528e-05
"louisville",9.57157624717639e-06
"lounge",9.57157624717639e-06
"love",0.000679581913549523
"loved",0.00021057467743788
"lovely",0.00010528733871894
"lover",9.57157624717639e-06
"lovers",3.82863049887055e-05
"loves",5.74294574830583e-05
"loving",6.70010337302347e-05
"low",0.00023928940617941
"lower",0.000114858914966117
"lowest",1.91431524943528e-05
"loyal",2.87147287415292e-05
"loyalty",1.91431524943528e-05
"lt",0
"lucas",1.91431524943528e-05
"luck",9.57157624717639e-05
"luckily",0
"lucky",0.000181859948696351
"luggage",1.91431524943528e-05
"luis",9.57157624717639e-06
"luke",9.57157624717639e-06
"lunch",0.000191431524943528
"lung",0
"lungs",2.87147287415292e-05
"luther",9.57157624717639e-06
"luxury",3.82863049887055e-05
"lying",5.74294574830583e-05
"lynch",0
"lynn",0
"lyrics",9.57157624717639e-06
"m",2.87147287415292e-05
"ma",0
"mac",3.82863049887055e-05
"machine",3.82863049887055e-05
"machines",9.57157624717639e-06
"mad",0.00010528733871894
"made",0.000727439794785405
"madison",4.78578812358819e-05
"madness",1.91431524943528e-05
"madonna",0
"magazine",7.65726099774111e-05
"magazines",0
"magic",9.57157624717639e-05
"magical",1.91431524943528e-05
"mail",4.78578812358819e-05
"main",0.000114858914966117
"maine",2.87147287415292e-05
"mainly",2.87147287415292e-05
"mainstream",4.78578812358819e-05
"maintain",2.87147287415292e-05
"maintained",0
"maintaining",1.91431524943528e-05
"maintenance",3.82863049887055e-05
"major",0.000201003101190704
"majority",4.78578812358819e-05
"majors",9.57157624717639e-06
"make",0.000775297676021287
"maker",1.91431524943528e-05
"makers",1.91431524943528e-05
"makes",0.000277575711168115
"makeup",2.87147287415292e-05
"making",0.00055515142233623
"male",0.00010528733871894
"males",0
"mall",4.78578812358819e-05
"malt",0
"mama",9.57157624717639e-06
"man",0.000536008269841878
"manage",5.74294574830583e-05
"managed",3.82863049887055e-05
"management",0.00010528733871894
"manager",7.65726099774111e-05
"managers",9.57157624717639e-06
"manages",0
"managing",9.57157624717639e-06
"manchester",1.91431524943528e-05
"mandate",2.87147287415292e-05
"mandatory",0
"manhattan",4.78578812358819e-05
"manner",9.57157624717639e-06
"manning",1.91431524943528e-05
"mans",5.74294574830583e-05
"mansion",1.91431524943528e-05
"manual",1.91431524943528e-05
"manufacturers",0
"manufacturing",9.57157624717639e-06
"many",0.000631724032313641
"map",3.82863049887055e-05
"maple",0
"maps",2.87147287415292e-05
"mar",9.57157624717639e-06
"marathon",2.87147287415292e-05
"marc",1.91431524943528e-05
"march",0.000277575711168115
"marcus",0
"margarita",9.57157624717639e-06
"margin",9.57157624717639e-06
"maria",0
"marie",0
"marijuana",0
"marilyn",0
"marine",9.57157624717639e-06
"mario",1.91431524943528e-05
"mark",0.000134002067460469
"marked",1.91431524943528e-05
"marker",1.91431524943528e-05
"markers",0
"market",0.000248860982426586
"marketing",9.57157624717639e-05
"markets",6.70010337302347e-05
"marks",1.91431524943528e-05
"marriage",0.000134002067460469
"married",0.000153145219954822
"marry",3.82863049887055e-05
"mars",2.87147287415292e-05
"marshall",9.57157624717639e-06
"martha",2.87147287415292e-05
"martin",0.00010528733871894
"marvel",1.91431524943528e-05
"mary",6.70010337302347e-05
"maryland",3.82863049887055e-05
"mask",9.57157624717639e-06
"mason",1.91431524943528e-05
"mass",8.61441862245875e-05
"massachusetts",2.87147287415292e-05
"massage",9.57157624717639e-06
"massive",4.78578812358819e-05
"master",5.74294574830583e-05
"masters",5.74294574830583e-05
"mat",1.91431524943528e-05
"match",0.000114858914966117
"matched",9.57157624717639e-06
"matches",3.82863049887055e-05
"matching",2.87147287415292e-05
"mate",1.91431524943528e-05
"material",5.74294574830583e-05
"materials",9.57157624717639e-06
"math",6.70010337302347e-05
"matt",5.74294574830583e-05
"matter",0.000162716796201999
"matters",7.65726099774111e-05
"matthew",9.57157624717639e-06
"matthews",9.57157624717639e-06
"mature",4.78578812358819e-05
"max",3.82863049887055e-05
"maximum",1.91431524943528e-05
"may",0.000641295608560818
"maybe",0.000430720931122937
"mayo",2.87147287415292e-05
"mayor",8.61441862245875e-05
"mayors",9.57157624717639e-06
"mb",0
"mccain",9.57157624717639e-06
"mccoy",0
"mcdonalds",3.82863049887055e-05
"mcmillan",0
"md",9.57157624717639e-06
"me",0.0025556108579961
"meal",8.61441862245875e-05
"meals",9.57157624717639e-06
"mean",0.000229717829932233
"meaning",7.65726099774111e-05
"meaningful",2.87147287415292e-05
"means",0.000229717829932233
"meant",0.000124430491213293
"meantime",9.57157624717639e-06
"meanwhile",0
"measure",4.78578812358819e-05
"measured",1.91431524943528e-05
"measures",0
"measuring",0
"meat",9.57157624717639e-05
"med",1.91431524943528e-05
"medal",1.91431524943528e-05
"media",0.000172288372449175
"medicaid",0
"medical",0.00010528733871894
"medicare",9.57157624717639e-06
"medication",9.57157624717639e-06
"medications",0
"medicine",4.78578812358819e-05
"medina",0
"meditation",9.57157624717639e-06
"medium",3.82863049887055e-05
"meet",0.000220146253685057
"meeting",0.000258432558673762
"meetings",5.74294574830583e-05
"meets",2.87147287415292e-05
"mega",9.57157624717639e-06
"megan",9.57157624717639e-06
"melissa",1.91431524943528e-05
"melt",2.87147287415292e-05
"melted",1.91431524943528e-05
"member",0.000153145219954822
"members",0.000277575711168115
"membership",2.87147287415292e-05
"memo",2.87147287415292e-05
"memoir",9.57157624717639e-06
"memorable",1.91431524943528e-05
"memorial",2.87147287415292e-05
"memories",0.000114858914966117
"memory",0.000124430491213293
"memphis",4.78578812358819e-05
"men",0.000382863049887055
"mens",2.87147287415292e-05
"mental",4.78578812358819e-05
"mentally",2.87147287415292e-05
"mention",0.000114858914966117
"mentioned",8.61441862245875e-05
"mentioning",9.57157624717639e-06
"mentions",0
"mentor",3.82863049887055e-05
"menu",3.82863049887055e-05
"mercury",9.57157624717639e-06
"mercy",1.91431524943528e-05
"mere",1.91431524943528e-05
"merely",3.82863049887055e-05
"merger",0
"merit",0
"merry",1.91431524943528e-05
"mesa",0
"mess",6.70010337302347e-05
"message",0.000124430491213293
"messages",2.87147287415292e-05
"messed",1.91431524943528e-05
"messy",2.87147287415292e-05
"met",0.000201003101190704
"metal",5.74294574830583e-05
"metaphor",1.91431524943528e-05
"meter",9.57157624717639e-06
"meters",0
"method",9.57157624717639e-06
"methods",9.57157624717639e-06
"metro",4.78578812358819e-05
"mets",2.87147287415292e-05
"mexican",5.74294574830583e-05
"mexico",4.78578812358819e-05
"meyer",9.57157624717639e-06
"mg",0
"mi",0
"mia",9.57157624717639e-06
"miami",5.74294574830583e-05
"mic",1.91431524943528e-05
"michael",8.61441862245875e-05
"michelle",1.91431524943528e-05
"michigan",4.78578812358819e-05
"microsoft",2.87147287415292e-05
"mid",2.87147287415292e-05
"middle",8.61441862245875e-05
"midnight",9.57157624717639e-05
"mids",9.57157624717639e-06
"midst",9.57157624717639e-06
"midwest",9.57157624717639e-06
"might",0.000258432558673762
"mighty",1.91431524943528e-05
"mike",0.000114858914966117
"mild",3.82863049887055e-05
"mile",2.87147287415292e-05
"miles",0.000181859948696351
"military",9.57157624717639e-05
"milk",0.00010528733871894
"mill",1.91431524943528e-05
"miller",2.87147287415292e-05
"million",0.000287147287415292
"millions",3.82863049887055e-05
"mills",0
"milwaukee",1.91431524943528e-05
"min",0
"mind",0.000191431524943528
"minds",5.74294574830583e-05
"mine",0.000134002067460469
"mini",4.78578812358819e-05
"minimal",1.91431524943528e-05
"minimum",2.87147287415292e-05
"minister",1.91431524943528e-05
"ministers",9.57157624717639e-06
"ministry",9.57157624717639e-06
"minneapolis",9.57157624717639e-06
"minnesota",2.87147287415292e-05
"minor",3.82863049887055e-05
"minority",1.91431524943528e-05
"mins",0
"mint",3.82863049887055e-05
"minus",0
"minute",0.00010528733871894
"minutes",0.000459435659864466
"miracle",2.87147287415292e-05
"miracles",9.57157624717639e-06
"mirror",2.87147287415292e-05
"miserable",9.57157624717639e-06
"miss",0.00021057467743788
"missed",0.000162716796201999
"misses",1.91431524943528e-05
"missing",0.000181859948696351
"mission",9.57157624717639e-05
"mississippi",2.87147287415292e-05
"missouri",2.87147287415292e-05
"mistake",7.65726099774111e-05
"mistakes",9.57157624717639e-05
"mitchell",0
"mitt",0
"mix",8.61441862245875e-05
"mixed",8.61441862245875e-05
"mixer",0
"mixing",9.57157624717639e-06
"mixture",9.57157624717639e-06
"mlb",9.57157624717639e-06
"mls",9.57157624717639e-06
"mm",2.87147287415292e-05
"mo",9.57157624717639e-06
"mob",9.57157624717639e-06
"mobile",0.00010528733871894
"mock",2.87147287415292e-05
"mode",9.57157624717639e-06
"model",6.70010337302347e-05
"models",1.91431524943528e-05
"moderate",1.91431524943528e-05
"modern",0.00010528733871894
"modest",9.57157624717639e-06
"mold",0
"molly",9.57157624717639e-06
"mom",0.000191431524943528
"moment",0.000153145219954822
"moments",9.57157624717639e-05
"momentum",2.87147287415292e-05
"momma",0
"mommy",2.87147287415292e-05
"moms",7.65726099774111e-05
"monday",0.00023928940617941
"mondays",1.91431524943528e-05
"money",0.000631724032313641
"monica",9.57157624717639e-06
"monitor",1.91431524943528e-05
"monitoring",0
"monkey",1.91431524943528e-05
"monroe",1.91431524943528e-05
"monster",2.87147287415292e-05
"monsters",9.57157624717639e-06
"montana",1.91431524943528e-05
"month",0.000172288372449175
"monthly",2.87147287415292e-05
"months",0.000402006202381408
"mood",3.82863049887055e-05
"moon",5.74294574830583e-05
"moore",9.57157624717639e-06
"moral",3.82863049887055e-05
"more",0.00269918450170374
"morgan",3.82863049887055e-05
"morning",0.000268004134920939
"mornings",3.82863049887055e-05
"morris",0
"mortgage",4.78578812358819e-05
"most",0.00089972816723458
"mostly",0.000114858914966117
"mother",0.000134002067460469
"mothers",0.000134002067460469
"motion",4.78578812358819e-05
"motivated",3.82863049887055e-05
"motivation",2.87147287415292e-05
"motor",2.87147287415292e-05
"motorcycle",2.87147287415292e-05
"motors",0
"mount",2.87147287415292e-05
"mountain",6.70010337302347e-05
"mountains",9.57157624717639e-06
"mouse",2.87147287415292e-05
"mouth",8.61441862245875e-05
"move",0.000315862016156821
"moved",0.000162716796201999
"movement",7.65726099774111e-05
"movements",9.57157624717639e-06
"moves",5.74294574830583e-05
"movie",0.000229717829932233
"movies",0.000220146253685057
"moving",0.000315862016156821
"mp",9.57157624717639e-06
"mph",3.82863049887055e-05
"mr",0.000153145219954822
"mrs",2.87147287415292e-05
"ms",4.78578812358819e-05
"mt",9.57157624717639e-06
"much",0.000708296642291052
"mud",9.57157624717639e-06
"multiple",0.00010528733871894
"mum",0
"municipal",0
"murder",7.65726099774111e-05
"murdered",2.87147287415292e-05
"murders",9.57157624717639e-06
"murphy",9.57157624717639e-06
"murray",1.91431524943528e-05
"muscle",2.87147287415292e-05
"muscles",9.57157624717639e-06
"museum",7.65726099774111e-05
"museums",4.78578812358819e-05
"mushrooms",0
"music",0.000536008269841878
"musical",7.65726099774111e-05
"musician",9.57157624717639e-06
"musicians",3.82863049887055e-05
"muslim",1.91431524943528e-05
"muslims",9.57157624717639e-06
"must",0.000258432558673762
"mustard",2.87147287415292e-05
"mutual",1.91431524943528e-05
"mvp",9.57157624717639e-06
"my",0.00388605995635361
"myself",0.000421149354875761
"mysterious",2.87147287415292e-05
"mystery",2.87147287415292e-05
"n",4.78578812358819e-05
"na",0
"nah",0
"nail",3.82863049887055e-05
"nails",1.91431524943528e-05
"naked",2.87147287415292e-05
"name",0.000373291473639879
"named",0.000172288372449175
"names",5.74294574830583e-05
"nancy",1.91431524943528e-05
"nap",1.91431524943528e-05
"narrative",9.57157624717639e-06
"narrow",2.87147287415292e-05
"nascar",1.91431524943528e-05
"nashville",3.82863049887055e-05
"nasty",3.82863049887055e-05
"nate",0
"nathan",0
"nation",5.74294574830583e-05
"national",0.000153145219954822
"nationally",0
"nationals",9.57157624717639e-06
"nations",4.78578812358819e-05
"nationwide",2.87147287415292e-05
"native",2.87147287415292e-05
"natural",0.000162716796201999
"naturally",1.91431524943528e-05
"nature",0.000124430491213293
"navy",1.91431524943528e-05
"nba",1.91431524943528e-05
"nbc",0
"nc",1.91431524943528e-05
"ncaa",2.87147287415292e-05
"nd",7.65726099774111e-05
"ne",0
"near",0.000296718863662468
"nearby",2.87147287415292e-05
"nearly",0.000124430491213293
"neat",3.82863049887055e-05
"necessarily",2.87147287415292e-05
"necessary",0.000114858914966117
"neck",7.65726099774111e-05
"necklace",0
"need",0.000612580879819289
"needed",0.000258432558673762
"needing",9.57157624717639e-06
"needless",0
"needs",0.000325433592403997
"negative",4.78578812358819e-05
"negotiate",9.57157624717639e-06
"negotiations",9.57157624717639e-06
"neighbor",4.78578812358819e-05
"neighborhood",7.65726099774111e-05
"neighborhoods",9.57157624717639e-06
"neighbors",6.70010337302347e-05
"neil",1.91431524943528e-05
"neither",6.70010337302347e-05
"nelson",1.91431524943528e-05
"nephew",1.91431524943528e-05
"nerve",9.57157624717639e-06
"nerves",1.91431524943528e-05
"nervous",0.000153145219954822
"nest",2.87147287415292e-05
"net",6.70010337302347e-05
"netflix",9.57157624717639e-06
"nets",9.57157624717639e-06
"network",0.000134002067460469
"networking",1.91431524943528e-05
"networks",1.91431524943528e-05
"neutral",9.57157624717639e-06
"nevada",9.57157624717639e-06
"never",0.000650867184807994
"nevertheless",0
"new",0.00142616486082928
"newark",1.91431524943528e-05
"newest",1.91431524943528e-05
"newly",9.57157624717639e-06
"news",0.000363719897392703
"newsletter",3.82863049887055e-05
"newspaper",4.78578812358819e-05
"newspapers",1.91431524943528e-05
"newt",1.91431524943528e-05
"next",0.000871013438493051
"nfl",5.74294574830583e-05
"nhl",9.57157624717639e-06
"nice",0.000258432558673762
"nicely",2.87147287415292e-05
"nicer",1.91431524943528e-05
"nick",4.78578812358819e-05
"nickname",1.91431524943528e-05
"nicole",9.57157624717639e-06
"niece",2.87147287415292e-05
"night",0.000488150388605996
"nightmare",2.87147287415292e-05
"nights",0.000162716796201999
"nike",9.57157624717639e-06
"nine",6.70010337302347e-05
"ninth",9.57157624717639e-06
"nite",0
"nixon",0
"nj",2.87147287415292e-05
"no",0.00203874574064857
"noble",2.87147287415292e-05
"nobody",9.57157624717639e-05
"nod",2.87147287415292e-05
